SEKVENCA,SIFRA,ZAPISNIK,DATUM_ZAP,ZAP_ST,DRZ_KRAVE,ST_KRAVE,KG_MLEKA,MASC,BELJ,LAKT,SS,NSS,CELICE,DAT_ANA,CAS_ANA,UREA,ANPRENOS_ID_SEQ,METODA,CAS_KON,VRSTICA,JE_SEQ,ZMRZISCE,AND_ID_SEQ,BHB,ACETON,OPOMBA,RCT,A30,PASMA,DAT_ROJSTVO,MLEKOPV,BELJKGPV,MASCKGPV,BELJODSPV,MASCODSPV,ZAPTEL,DATTEL,Dat_Analiza,Dat_tel,DIM
3709606,21336,555630,2017-11-27,6,SI,54256277,8.4,4.5,3.72,4.74,9.17,0,47,2017-11-29,NA,0.005,65097204,0,1,NA,NA,0,6756,0.02,-0.11,NA,1.7,40.59,Lisasta,06.04.2013,92.7,97.5,106.6,109,97.1,2,08.08.2017,2017-11-28,2017-08-08,112
3710054,30038,555212,2017-11-23,8,SI,64247728,5,4.83,4.48,4.73,9.92,0,429,2017-11-24,NA,0.015,65087837,0,2,NA,NA,0,6747,0,0,NA,0,45.79,Holstein,30.03.2013,89,88.6,99,83.4,93.6,2,04.11.2016,2017-11-23,2016-11-04,384
3710183,30101,555374,2017-11-23,9,SI,84278298,9.4,4.16,3.29,4.73,8.73,0,120,2017-11-24,NA,0.02,65089870,0,2,NA,NA,0,6750,0,0,NA,2.37,36.11,Holstein,21.03.2013,103.8,103.3,89.1,89.2,97,2,05.01.2017,2017-11-23,2017-01-05,322
3710198,1011,555346,2017-11-23,11,SI,74256866,13.9,4.13,3.26,4.46,8.44,0,88,2017-11-24,NA,0.02,65089292,0,2,NA,NA,0,6750,0.07,-0.04,NA,1.22,44.94,Lisasta,07.04.2013,114.1,104.1,103.3,77.4,114.7,3,12.11.2017,2017-11-23,2017-11-12,11
3710446,16113,555340,2017-11-20,11,SI,14194481,9.2,4.11,3.62,4.82,9.16,0,92,2017-11-24,NA,0.016,65089193,0,2,NA,NA,0,6747,0.01,-0.07,NA,0.95,44.77,Lisasta,24.03.2013,112.8,115.1,99.4,102.9,111.8,2,21.06.2017,2017-11-23,2017-06-21,155
3710611,8239,555662,2017-11-28,8,SI,94273089,8.6,5.11,3.8,4.75,9.26,0,100,2017-11-29,NA,0.024,65099350,0,1,NA,NA,0,6762,0.02,-0.08,NA,0.93,46.86,Lisasta,19.02.2013,105.5,102.5,86.8,97.6,98.2,1,13.02.2017,2017-11-28,2017-02-13,288
3711519,21571,555565,2017-11-28,13,SI,44141387,20.8,3.56,3.85,4.67,9.23,0,58,2017-11-28,NA,0.017,65093994,0,1,NA,NA,0,6753,-0.02,-0.13,NA,0.42,45.07,Holstein,04.04.2013,114.6,117.5,89.7,106.8,106.8,2,08.05.2017,2017-11-27,2017-05-08,203
3711526,5301,555289,2017-11-23,20,SI,64197623,8.2,4.35,3.83,4.56,9.11,0,189,2017-11-24,NA,0.008,65088523,0,1,NA,NA,0,6747,0,-0.1,NA,1.65,38.72,Lisasta,09.04.2013,79,77,102.4,120.6,79.8,3,14.07.2017,2017-11-23,2017-07-14,132
3711807,24626,555759,2017-11-28,24,SI,54255654,7.7,4.91,3.05,4.42,8.18,0,225,2017-11-30,NA,0.023,65101205,0,2,NA,NA,0,6762,0.04,-0.05,NA,1.93,38.6,Holstein,09.04.2013,94.5,101.6,115.1,116.4,108,3,26.09.2017,2017-11-29,2017-09-26,64
3711808,24626,555759,2017-11-28,23,SI,64255653,8.4,5.74,3.86,4.74,9.32,0,381,2017-11-30,NA,0.014,65101204,0,2,NA,NA,0,6762,0.07,-0.06,NA,0.67,47.49,Holstein,05.04.2013,102.6,108.1,104.3,108.8,108.2,1,09.01.2016,2017-11-29,2016-01-09,690
3711814,30032,555329,2017-11-22,18,SI,04246462,6,4.71,3.9,4.3,8.91,0,348,2017-11-24,NA,0.027,65089041,0,2,NA,NA,0,6747,0,0,NA,0.97,42.56,Rjava,03.04.2013,104.2,111.2,94.2,114.8,103.3,2,28.08.2017,2017-11-23,2017-08-28,87
3712508,12954,555657,2017-11-28,8,SI,44246688,6,3.12,3.9,4.69,9.3,0,596,2017-11-29,NA,0.024,65097663,0,1,NA,NA,0,6756,0,0,NA,0.79,41.77,Lisasta,04.04.2013,103.1,103.1,71.4,104.4,91.5,2,23.12.2016,2017-11-28,2016-12-23,340
3712947,3010,555776,2017-11-28,18,SI,14281314,0,3.67,3.97,4.48,9.16,0,326,2017-12-01,NA,0.017,65104348,0,1,NA,NA,0,6765,0,0,NA,2.12,37.39,Holstein,18.04.2013,106.5,119.2,112.7,123.8,119.7,3,20.07.2017,2017-11-30,2017-07-20,133
3713075,30116,555244,2017-11-22,9,SI,74274109,5.4,5.06,5.05,4.29,10.04,0,1468,2017-11-24,NA,0.018,65088237,0,2,NA,NA,0,6747,0.17,-0.05,NA,1.38,36,Holstein,29.03.2013,119.7,121.4,104.3,106.6,120.5,2,03.10.2016,2017-11-23,2016-10-03,416
3713242,4367,555850,2017-11-29,3,SI,94256943,0,4.73,3.9,4.42,9.03,0,167,2017-12-01,NA,0.007,65105518,0,2,NA,NA,0,6765,0,0,NA,1.38,42.04,Lisasta,06.04.2013,121.3,114.8,98.4,78,119,2,14.03.2017,2017-11-30,2017-03-14,261
3713383,8781,555309,2017-11-22,5,SI,84246330,6.4,3.81,3.57,4.78,9.05,0,216,2017-11-24,NA,0.004,65088671,0,2,NA,NA,0,6747,0,0,NA,2.39,32.95,Holstein,20.04.2013,81.9,91.9,116.3,124,93.5,3,18.09.2017,2017-11-23,2017-09-18,66
3713469,32604,555327,2017-11-22,16,SI,74216547,8,5.08,4.53,4.45,9.69,0,101,2017-11-24,NA,0.024,65088995,0,2,NA,NA,0,6747,0,0,NA,0.28,48.43,Holstein,11.04.2013,98.9,111.4,108.1,131.5,105.6,2,15.10.2016,2017-11-23,2016-10-15,404
3713532,6224,555820,2017-11-28,12,SI,64202181,0,3.24,3.59,4.46,8.76,0,607,2017-12-01,NA,0.023,65105030,0,2,NA,NA,0,6765,0.02,-0.05,NA,3.42,29.32,Holstein,05.03.2013,102.2,98,72.7,96.8,74.2,2,06.10.2016,2017-11-30,2016-10-06,420
3713615,32222,555737,2017-11-28,15,SI,94268322,8,4.17,4.15,4.5,9.37,0,102,2017-11-30,NA,0.025,65102260,0,2,NA,NA,0,6765,0.04,-0.06,NA,1.24,42.78,Rjava,24.02.2013,130,136.8,90.4,116.9,123.4,2,10.03.2017,2017-11-29,2017-03-10,264
3714248,10042,555704,2017-11-28,7,SI,44247304,4.8,6.36,4.61,4.54,9.87,0,1075,2017-11-30,NA,0.016,65100886,0,2,NA,NA,0,6762,0,0,NA,0,46.67,Rjava,19.04.2013,97.4,98.3,105.1,104.8,104,2,09.03.2017,2017-11-29,2017-03-09,265
3714299,12940,555280,2017-11-22,13,SI,54103894,6.4,4.87,3.91,4.61,9.23,0,103,2017-11-24,NA,0.02,65088389,0,1,NA,NA,0,6747,0.07,-0.06,NA,0.68,45.15,Rjava,28.03.2013,104.4,102.8,104,102.3,104.1,2,27.02.2017,2017-11-23,2017-02-27,269
3714768,7339,555350,2017-11-24,21,SI,74201866,24.2,2.74,3.2,4.66,8.57,0,63,2017-11-24,NA,0.016,65089367,0,1,NA,NA,0,6750,-0.06,-0.13,NA,1.33,43.44,Holstein,16.04.2013,104.9,109.8,87.7,112.3,94.5,3,15.10.2017,2017-11-23,2017-10-15,39
3714770,30038,555212,2017-11-23,9,SI,24247760,12,4.02,2.69,4.65,8.05,0,23,2017-11-24,NA,0.019,65087838,0,2,NA,NA,0,6747,0,0,NA,3.07,34.18,Holstein,15.04.2013,98.4,95,93.8,84.7,94.3,2,27.10.2017,2017-11-23,2017-10-27,27
3714791,2458,555824,2017-11-30,7,SI,64256180,0,4.7,4.16,4.55,9.42,0,97,2017-12-01,NA,0.005,65105149,0,1,NA,NA,0,6765,0,0,NA,0,53.76,Rjava,18.04.2013,86.7,86.9,115.9,105.1,90.9,2,18.10.2016,2017-11-30,2016-10-18,408
3714896,20005,555604,2017-11-27,6,SI,64257215,4.2,2.46,3.57,4.87,9.15,0,13,2017-11-29,NA,0.011,65096944,0,2,NA,NA,0,6756,-0.03,-0.07,NA,1.31,42.24,Lisasta,08.04.2013,97.1,97,86.8,103.6,93.4,3,23.06.2017,2017-11-28,2017-06-23,158
3715123,22792,555250,2017-11-22,8,SI,64257332,4.1,4.58,3.92,4.1,8.73,0,1907,2017-11-24,NA,0.023,65088345,0,2,NA,NA,0,6747,0,0,NA,1.75,37.38,Holstein,21.04.2013,76.2,79.2,94.6,97.3,72.5,2,10.01.2017,2017-11-23,2017-01-10,317
3715174,10990,555205,2017-11-22,28,SI,74203631,18.6,3.43,3.58,4.72,9.01,0,838,2017-11-23,NA,0.021,65085925,0,2,NA,NA,0,6747,0.01,-0.03,NA,1.26,42.96,Holstein,23.03.2013,140.1,137.7,75.9,94.4,117.1,2,03.05.2017,2017-11-22,2017-05-03,203
3715181,5322,555561,2017-11-27,12,SI,64277505,7.4,6.88,4.31,4.52,9.54,0,52,2017-11-28,NA,0.014,65093914,0,2,NA,NA,0,6753,0.08,-0.1,NA,0,49.29,Lisasta,08.04.2013,119.7,124.1,131.8,112,137.7,2,05.01.2017,2017-11-27,2017-01-05,326
3715184,5322,555561,2017-11-27,14,SI,44277507,10.6,4.73,3.58,4.33,8.62,0,205,2017-11-28,NA,0.027,65093916,0,2,NA,NA,0,6753,0.05,-0.09,NA,1.9,38.22,Lisasta,16.04.2013,126.7,124.8,91.1,97.7,116.9,3,29.06.2017,2017-11-27,2017-06-29,151
3715185,5322,555561,2017-11-27,13,SI,54277506,10.8,4.23,3.56,4.45,8.72,0,171,2017-11-28,NA,0.019,65093915,0,2,NA,NA,0,6753,0.05,-0.08,NA,1.98,37.08,Lisasta,16.04.2013,127.8,127.5,86,100.6,115.6,3,28.04.2017,2017-11-27,2017-04-28,213
3715187,4677,555775,2017-11-28,15,SI,44232692,0,3.74,3.17,4.61,8.49,0,15,2017-12-01,NA,0.03,65104293,0,2,NA,NA,0,6765,0.05,-0.03,NA,1.04,47.21,Lisasta,04.04.2013,105.9,104.3,118,104.9,111.2,3,04.11.2017,2017-11-30,2017-11-04,26
3715208,32371,555373,2017-11-23,7,SI,64211921,16.4,4.5,3.15,4.67,8.53,0,32,2017-11-24,NA,0.01,65089839,0,2,NA,NA,0,6750,0,0,NA,2.14,37.66,Lisasta,21.04.2013,110.1,113.1,110.4,117.8,113.5,3,04.10.2017,2017-11-23,2017-10-04,50
3715267,8601,555738,2017-11-28,5,SI,44208275,21.3,3.15,3.11,4.7,8.52,0,20,2017-11-30,NA,0.013,65102283,0,1,NA,NA,0,6765,0,0,NA,2.22,40.2,Holstein,26.02.2013,97,95.7,85.4,95.2,86.1,2,04.10.2017,2017-11-29,2017-10-04,56
3716265,16062,555861,2017-11-29,10,SI,04122999,0,3.07,3.13,4.51,8.35,0,198,2017-12-01,NA,0.013,65105770,0,2,NA,NA,0,6765,0,0,NA,2.97,33.85,Lisasta,03.04.2013,110.3,110.1,101.1,93.8,110.2,3,22.09.2017,2017-11-30,2017-09-22,69
3716326,16031,555609,2017-11-28,11,SI,44202516,14.3,4.17,3.39,4.63,8.73,0,55,2017-11-29,NA,0.019,65097134,0,2,NA,NA,0,6756,0,-0.07,NA,1.29,43.66,Lisasta,05.04.2013,115.5,107.9,94.5,83.9,110.9,3,09.07.2017,2017-11-28,2017-07-09,142
3716379,31797,555600,2017-11-28,19,SI,34247776,3,4.9,4.15,4.56,9.42,0,295,2017-11-29,NA,0.02,65096874,0,1,NA,NA,0,6756,0,0,NA,0,50.45,Lisasta,12.04.2013,84,87.1,106.3,122.3,84.8,2,14.01.2017,2017-11-28,2017-01-14,318
3716389,4222,555785,2017-11-29,50,SI,74216444,0,3.96,2.82,4.71,8.24,0,41,2017-12-01,NA,0.027,65104534,0,2,NA,NA,0,6765,0,0,NA,2.61,37.56,Holstein,15.03.2013,131.2,126,80.9,91.2,110.7,3,16.09.2017,2017-11-30,2017-09-16,75
3716396,4222,555785,2017-11-29,63,SI,24287704,0,4.17,2.78,4.59,8.08,0,70,2017-12-01,NA,0.022,65104547,0,2,NA,NA,0,6765,0,0,NA,2.34,37.8,Holstein,17.03.2013,120.5,124.4,92.2,105.4,112.2,2,08.08.2016,2017-11-30,2016-08-08,479
3716480,2992,555651,2017-11-28,11,SI,94246470,9,5.17,4.03,4.73,9.47,0,26,2017-11-29,NA,0.016,65097499,0,2,NA,NA,0,6756,0,0,NA,0,51.44,Rjava,09.04.2013,107.7,108.1,98,110.7,102.5,2,29.01.2017,2017-11-28,2017-01-29,303
3716512,1089,555689,2017-11-29,9,SI,14246344,2.4,7,4.55,4.34,9.6,0,192,2017-11-30,NA,0.019,65100671,0,1,NA,NA,0,6762,0.07,-0.12,NA,0.81,43.68,Holstein,20.04.2013,91.6,96.4,135.7,116.9,110.7,2,12.11.2016,2017-11-29,2016-11-12,382
3716617,12925,555830,2017-11-29,22,SI,64250184,0,6.44,3.18,4.72,8.61,0,39,2017-12-01,NA,0.026,65105213,0,2,NA,NA,0,6765,0.05,-0.03,NA,1.03,46.04,Holstein,07.04.2013,103.6,106.7,100.3,108.3,105.4,3,24.09.2017,2017-11-30,2017-09-24,67
3717226,3986,555698,2017-11-28,12,SI,94279511,14,4.2,3.4,4.45,8.56,0,3256,2017-11-30,NA,0.02,65100815,0,1,NA,NA,0,6762,0.08,-0.03,NA,2.26,36.31,Holstein,30.03.2013,104.1,111.2,95.3,110.2,106.2,3,08.09.2017,2017-11-29,2017-09-08,82
3717327,20948,555454,2017-11-25,36,SI,34253434,11.5,5.24,3.68,4.62,9.02,0,27,2017-11-27,NA,0.023,65091448,0,1,NA,NA,0,6750,0.03,-0.1,NA,0,51.52,Lisasta,17.03.2013,106.1,101.7,112.7,92.3,106.5,1,20.03.2017,2017-11-26,2017-03-20,251
3717373,16111,555804,2017-11-29,43,SI,04253712,0,4.13,4.31,4.46,9.48,0,182,2017-12-01,NA,0.032,65104829,0,1,NA,NA,0,6765,0.03,-0.03,NA,0,58.75,Holstein,28.03.2013,112.2,115.9,100.8,108.4,114.8,2,27.12.2016,2017-11-30,2016-12-27,338
3717378,16111,555804,2017-11-29,44,SI,54253717,0,3.17,3.21,5.09,9.01,0,13,2017-12-01,NA,0.025,65104830,0,1,NA,NA,0,6765,0,-0.06,NA,0.98,48.59,Holstein,22.04.2013,109.1,112.6,105.3,113.6,114,3,15.10.2017,2017-11-30,2017-10-15,46
3717384,10188,555707,2017-11-29,14,SI,44203342,12.8,4.33,3.67,4.67,9.05,0,158,2017-11-30,NA,0.009,65100927,0,1,NA,NA,0,6762,0.04,-0.05,NA,1.1,43.06,Holstein,11.04.2013,106.1,116.5,121.8,123.5,125.3,3,06.11.2017,2017-11-29,2017-11-06,23
3717392,2578,555520,2017-11-27,11,SI,04257802,4.2,5.82,3.93,4.5,9.14,0,1011,2017-11-28,NA,0.001,65093715,0,1,NA,NA,0,6753,0.25,0.07,NA,1.25,39.75,Holstein,24.04.2013,82.9,91.3,128,120.7,94.3,2,18.01.2017,2017-11-27,2017-01-18,313
3718559,82253,555654,2017-11-28,19,SI,64248547,11.5,5.45,3.29,4.77,8.76,0,9,2017-11-29,NA,0.004,65097569,0,2,NA,NA,0,6756,0.07,-0.02,NA,1.45,43.34,Lisasta,24.04.2013,97.1,100.3,89.6,106.2,94,3,06.10.2017,2017-11-28,2017-10-06,53
3718583,6172,555780,2017-11-30,13,SI,44254410,0,4.4,3.65,4.46,8.82,0,1603,2017-12-01,NA,0.022,65104464,0,1,NA,NA,0,6765,-0.02,-0.11,NA,1.67,43.25,Lisasta,04.04.2013,101.3,101.1,105.2,109.5,104.6,3,03.09.2017,2017-11-30,2017-09-03,88
3718593,7853,555751,2017-11-30,7,SI,14255988,6.5,4.82,3.98,4.69,9.39,0,40,2017-11-30,NA,0.005,65102506,0,1,NA,NA,0,6765,0,0,NA,1.15,44.78,Lisasta,20.04.2013,104.1,102.3,103.5,82,105,2,30.01.2017,2017-11-29,2017-01-30,303
3718683,21711,555665,2017-11-28,16,SI,54108703,8.2,4.48,3.29,4.29,8.29,0,1634,2017-11-29,NA,0.006,65099425,0,2,NA,NA,0,6762,0,0,NA,2.63,36.63,Lisasta,05.03.2013,88.6,90.5,106.7,100.8,92.8,1,11.06.2017,2017-11-28,2017-06-11,170
3719651,6023,555181,2017-11-21,13,SI,44247885,10,4.85,3.62,4.38,8.71,0,59,2017-11-23,NA,0.003,65085444,0,2,NA,NA,0,6747,0,0,NA,2.03,38.83,Holstein,24.04.2013,97.3,96.1,83.5,93,92.6,2,03.07.2017,2017-11-22,2017-07-03,142
3719718,30940,555502,2017-11-24,8,SI,04291936,9.3,4.97,3.75,4.58,9.05,0,911,2017-11-27,NA,0.017,65092457,0,2,NA,NA,0,6753,0,0,NA,1.36,42.57,Holstein,27.03.2013,109.5,109.7,90.1,90.7,104.3,2,25.01.2017,2017-11-26,2017-01-25,305
3719722,30940,555502,2017-11-24,9,SI,94291937,12,3.79,3.49,4.46,8.66,0,147,2017-11-27,NA,0.028,65092458,0,2,NA,NA,0,6753,0,0,NA,2.37,35.78,Holstein,28.03.2013,115.8,115.9,81.6,89.1,104.1,2,22.02.2017,2017-11-26,2017-02-22,277
3720456,25746,555399,2017-11-24,12,SI,64248626,7.8,5.19,4.82,4.63,10.16,0,847,2017-11-27,NA,0.017,65090934,0,2,NA,NA,0,6750,0,-0.17,NA,0,51.62,Holstein,05.05.2013,105.7,112.7,114.4,118.5,112.3,1,10.09.2016,2017-11-26,2016-09-10,442
3720748,8458,555710,2017-11-28,14,SI,84257361,4.8,3.3,3.35,4.57,8.63,0,242,2017-11-30,NA,0.001,65100997,0,2,NA,NA,0,6762,0,0,NA,0.58,46.94,Lisasta,05.05.2013,100.4,99.7,97.9,98.4,99.5,2,20.11.2017,2017-11-29,2017-11-20,9
3721229,11325,555773,2017-11-28,13,SI,04257149,0,3.61,3.15,4.5,8.36,0,478,2017-12-01,NA,0.014,65104235,0,2,NA,NA,0,6765,0.06,-0.02,NA,1.82,40.93,Lisasta,25.04.2013,131.5,118.4,94.5,76,130,2,18.08.2017,2017-11-30,2017-08-18,104
3721526,11698,555603,2017-11-27,5,SI,44257231,10.8,3.3,3.28,4.7,8.69,0,100,2017-11-29,NA,0.005,65096935,0,1,NA,NA,0,6756,0,0,NA,2.16,36.93,Lisasta,28.04.2013,100.9,100.5,99.2,98.2,101.2,3,11.10.2017,2017-11-28,2017-10-11,48
3721540,10789,555857,2017-11-30,12,SI,34290248,0,3.95,2.92,4.59,8.22,0,242,2017-12-01,NA,0.014,65105680,0,2,NA,NA,0,6765,0,0,NA,2.55,38.66,Holstein,14.04.2013,111.2,108,76.4,83.8,97,2,18.10.2016,2017-11-30,2016-10-18,408
3721678,4412,555452,2017-11-23,5,SI,94257360,8.1,5.04,3.68,4.58,8.97,0,400,2017-11-27,NA,0.014,65091395,0,2,NA,NA,0,6750,0.11,-0.04,NA,1.12,40.54,Lisasta,29.04.2013,119.2,116.9,104.8,104.6,123,2,27.01.2017,2017-11-26,2017-01-27,303
3721685,36625,555641,2017-11-29,23,SI,34270288,10,4.11,3.8,4.15,8.66,0,5186,2017-11-29,NA,0.014,65097307,0,1,NA,NA,0,6756,0.08,-0.03,NA,3.11,28.76,Holstein,30.04.2013,101.3,105.2,102.9,113.4,104.5,3,26.07.2017,2017-11-28,2017-07-26,125
3721906,3010,555776,2017-11-28,14,SI,34219850,0,4.69,3.54,4.71,8.95,0,75,2017-12-01,NA,0.028,65104344,0,1,NA,NA,0,6765,0,0,NA,1.44,46.56,Holstein,10.03.2013,110.3,115.1,120.3,112,130.7,3,20.07.2017,2017-11-30,2017-07-20,133
3721910,9400,555758,2017-11-28,17,SI,94201668,0,5.16,3.74,4.22,8.67,0,89,2017-11-30,NA,0.024,65101156,0,2,NA,NA,0,6762,0,0,NA,1.18,45.26,Holstein,10.03.2013,113.1,114,90,101.6,105.9,2,26.08.2016,2017-11-29,2016-08-26,460
3722302,846,555342,2017-11-23,6,SI,14248638,4,4.04,3.61,4.77,9.09,0,476,2017-11-24,NA,0.006,65089223,0,2,NA,NA,0,6747,0,0,NA,1.18,43.26,Lisasta,02.05.2013,85.3,88.1,81.7,95.9,81.9,3,17.03.2017,2017-11-23,2017-03-17,251
3722314,7305,555867,2017-11-30,7,SI,54248696,0,3.51,2.76,4.73,8.21,0,59,2017-12-01,NA,0.008,65105912,0,1,NA,NA,0,6765,0,0,NA,3.27,32.69,Lisasta,03.05.2013,104.8,102.7,91,79.1,101.9,3,10.11.2017,2017-11-30,2017-11-10,20
3722447,5965,555860,2017-11-30,14,SI,14253759,0,5.91,3.64,4.59,8.94,0,19,2017-12-01,NA,0.032,65105730,0,2,NA,NA,0,6765,0.08,-0.05,NA,1.35,46.65,Lisasta,20.04.2013,122.9,129.9,118.6,120.9,133.1,3,08.09.2017,2017-11-30,2017-09-08,83
3722804,7813,555778,2017-11-29,5,SI,84289607,0,4.72,3.81,4.54,9.06,0,48,2017-12-01,NA,0.022,65104424,0,1,NA,NA,0,6765,0,0,NA,0.71,49.36,Holstein,19.04.2013,111,112.2,110.4,100.4,119.8,2,20.06.2017,2017-11-30,2017-06-20,163
3722805,25746,555399,2017-11-24,18,SI,94289606,10.5,5.17,3.87,4.58,9.15,0,156,2017-11-27,NA,0.017,65090940,0,2,NA,NA,0,6750,0.04,-0.08,NA,0.28,47.93,Holstein,12.04.2013,94.5,104.8,121.5,122.8,111.1,3,15.06.2017,2017-11-26,2017-06-15,164
3723134,23626,555808,2017-11-27,15,SI,24163901,0,3.95,3.66,4.25,8.62,0,4841,2017-12-01,NA,0.019,65104952,0,2,NA,NA,0,6765,0,0,NA,2.5,37.22,Holstein,26.04.2013,126,128.5,92.3,103.6,120.6,2,15.07.2017,2017-11-30,2017-07-15,138
3723230,22393,555690,2017-11-28,27,SI,44257781,9.4,4.76,3.28,4.32,8.3,0,460,2017-11-30,NA,0.016,65100709,0,2,NA,NA,0,6762,0,-0.07,NA,2.32,36.4,Holstein,06.05.2013,122,114.8,81.3,83.5,103.9,2,11.11.2016,2017-11-29,2016-11-11,383
3723519,32529,555679,2017-11-27,9,SI,84246897,18.4,4.49,3.82,4.54,9.08,0,74,2017-11-29,NA,0.022,65099616,0,2,NA,NA,0,6762,0,0,NA,1.05,42.54,Holstein,28.04.2013,110.4,110.3,76.7,97.4,96.3,3,13.11.2017,2017-11-28,2017-11-13,15
3723797,8436,555362,2017-11-23,7,SI,04256966,6.8,3.46,3.25,4.13,8.08,0,367,2017-11-24,NA,0.001,65089615,0,2,NA,NA,0,6750,0,0,NA,3.71,24.68,Lisasta,20.04.2013,97.3,96.6,88.3,91.6,93.5,2,29.03.2016,2017-11-23,2016-03-29,604
3725831,6748,555743,2017-11-28,7,SI,64259736,6.1,3.37,3.47,4.47,8.65,0,138,2017-11-30,NA,0.011,65102364,0,2,NA,NA,0,6765,0,0,NA,2.29,38.28,Lisasta,02.05.2013,84.6,86.4,80.2,93.6,80.9,3,20.07.2017,2017-11-29,2017-07-20,132
3725969,10135,555695,2017-11-28,8,SI,24297394,3,4.17,4.03,4.36,9.1,0,162,2017-11-30,NA,0.022,65100795,0,2,NA,NA,0,6762,0,0,NA,0.8,43.41,Rjava,05.05.2013,93.3,96.5,99.7,107.2,93.4,1,25.09.2016,2017-11-29,2016-09-25,430
3725993,32529,555679,2017-11-27,8,SI,94246896,12.4,4.7,2.82,4.78,8.31,0,600,2017-11-29,NA,0.02,65099615,0,2,NA,NA,0,6762,0,0,NA,2.43,36.78,Holstein,29.04.2013,102.6,102.3,92.4,94.6,100,3,18.09.2017,2017-11-28,2017-09-18,71
3726106,21989,555338,2017-11-23,10,SI,64257631,7.4,4.97,4.27,4.4,9.38,0,71,2017-11-24,NA,0.007,65089166,0,1,NA,NA,0,6747,0.05,-0.03,NA,0.17,47.47,Lisasta,15.04.2013,95.3,100.4,120.1,114,103.9,3,28.04.2017,2017-11-23,2017-04-28,209
3727136,10798,555732,2017-11-29,12,SI,84236599,17,4.1,2.85,4.35,7.91,0,78,2017-11-30,NA,0.02,65101091,0,1,NA,NA,0,6762,0,0,NA,1.87,39.57,Lisasta,17.03.2013,103.7,98.9,90.5,101.1,98.7,3,05.10.2017,2017-11-29,2017-10-05,55
3727490,32027,555493,2017-11-27,5,SI,64297015,13.4,3.95,3.28,4.88,8.87,0,26,2017-11-27,NA,0.012,65092334,0,1,NA,NA,0,6753,0.03,-0.02,NA,1,44.66,Lisasta,29.04.2013,95.7,95.9,80.8,105.5,89.8,3,08.10.2017,2017-11-26,2017-10-08,49
3727638,1089,555689,2017-11-29,11,SI,34247219,3,4.58,4.39,4.55,9.65,0,210,2017-11-30,NA,0.009,65100673,0,1,NA,NA,0,6762,0.1,-0.03,NA,0.17,44.21,Holstein,04.05.2013,102.1,106.2,91.1,103.7,103.3,1,17.01.2016,2017-11-29,2016-01-17,682
3727794,1011,555346,2017-11-23,12,SI,04258731,8,3.72,3.86,4.31,8.89,0,187,2017-11-24,NA,0.018,65089293,0,2,NA,NA,0,6750,0.07,-0.05,NA,1.58,37.74,Lisasta,29.04.2013,106.8,104.7,96.8,100.2,104.1,2,03.06.2017,2017-11-23,2017-06-03,173
3727797,1011,555346,2017-11-23,13,SI,94258732,7,5.54,4.4,4.3,9.41,0,33,2017-11-24,NA,0.012,65089294,0,2,NA,NA,0,6750,0.06,-0.11,NA,0,51.53,Lisasta,29.04.2013,101.9,108.5,135.2,127.9,114.3,2,02.02.2017,2017-11-23,2017-02-02,294
3728336,9106,555414,2017-11-23,15,SI,14247424,8,3.35,4.15,4.66,9.52,0,107,2017-11-27,NA,0.017,65091248,0,1,NA,NA,0,6750,0.01,-0.12,NA,0,46.74,Rjava,06.05.2013,113.6,117.8,91.7,114.6,112.6,2,25.04.2017,2017-11-26,2017-04-25,215
3728349,7854,555791,2017-11-28,9,SI,24247430,0,4.32,3.91,4.58,9.21,0,58,2017-12-01,NA,0.045,65104678,0,2,NA,NA,0,6765,0.04,-0.1,NA,0.86,44.16,Rjava,04.05.2013,96.7,102.1,100.3,116.2,98.2,2,09.12.2016,2017-11-30,2016-12-09,356
3728421,3736,555214,2017-11-23,31,SI,44247634,16.2,2.98,3.45,4.71,8.87,0,45,2017-11-24,NA,0.015,65087895,0,1,NA,NA,0,6747,0,0,NA,1.8,42.62,Holstein,29.04.2013,111.7,111.2,80.2,99,96.1,2,01.05.2017,2017-11-23,2017-05-01,206
3728619,9356,555184,2017-11-22,6,SI,24254694,6,4.99,3.89,4.46,9.06,0,340,2017-11-23,NA,0.01,65085504,0,1,NA,NA,0,6747,0.03,-0.05,NA,1.37,43.1,Lisasta,25.04.2013,89.8,93.1,121.4,100.7,95.8,3,26.06.2017,2017-11-22,2017-06-26,149
3729947,39013,555873,2017-11-29,3,SI,64297187,0,4.44,2.96,4.37,8.04,0,37,2017-12-01,NA,0.009,65106015,0,2,NA,NA,0,6765,0.08,0.01,NA,2.99,33.92,Holstein,10.05.2013,111,106,97.3,82,105.5,2,25.05.2017,2017-11-30,2017-05-25,189
3730140,20001,555786,2017-11-29,10,SI,94297517,0,3.39,3.88,4.78,9.37,0,11,2017-12-01,NA,0.018,65104612,0,1,NA,NA,0,6765,0,0,NA,1.18,43.4,Holstein,09.05.2013,98.8,104.5,99,115.2,99,3,23.07.2017,2017-11-30,2017-07-23,130
3730452,7305,555867,2017-11-30,8,SI,64248736,0,4.35,3.55,4.76,9.02,0,176,2017-12-01,NA,0.006,65105913,0,1,NA,NA,0,6765,0,0,NA,1.75,39.58,Rjava,13.05.2013,115.9,114.5,91,90.7,109.7,2,30.01.2017,2017-11-30,2017-01-30,304
