SEKVENCA,SIFRA,ZAPISNIK,DATUM_ZAP,ZAP_ST,DRZ_KRAVE,ST_KRAVE,KG_MLEKA,MASC,BELJ,LAKT,SS,NSS,CELICE,DAT_ANA,CAS_ANA,UREA,ANPRENOS_ID_SEQ,METODA,CAS_KON,VRSTICA,JE_SEQ,ZMRZISCE,AND_ID_SEQ,BHB,ACETON,OPOMBA,RCT,A30,PASMA,LETOROJ,MLEKOPV,BELJKGPV,MASCKGPV,BELJODSPV,MASCODSPV,ZAPTEL,DATTEL,Dat_Analiza,Dat_tel,DIM
3756698,25436,555829,2017-11-29,25,SI,74262153,7.4,5.65,4.29,4.53,9.54,0,319,2017-12-01,NA,0.013,65105177,0,2,NA,NA,0,6765,0,0,NA,1.12,43.57,Lisasta,2013,109.8,113.9,88.3,110.2,102.6,2,17.01.2017,2017-11-30,2017-01-17,317
3756740,36625,555641,2017-11-29,24,SI,64300289,11.4,4.36,3.99,4.68,9.38,0,200,2017-11-29,NA,0.024,65097308,0,1,NA,NA,0,6756,-0.04,-0.11,NA,0.65,45.79,Holstein,2013,114.3,116.1,91,108.2,106.8,1,10.04.2017,2017-11-28,2017-04-10,232
3756743,32150,556476,2017-12-07,13,SI,04300285,0,4.35,3.67,4.27,8.66,0,92,2017-12-08,NA,0.024,65125767,0,1,NA,NA,0,6791,0.05,0,NA,2.83,35.07,Lisasta,2013,102.8,103.4,88.2,103.9,97.1,3,16.05.2017,2017-12-07,2017-05-16,205
3756800,11403,555332,2017-11-23,7,SI,04292621,7.9,4.51,3.92,4.36,8.99,0,216,2017-11-24,NA,0.007,65089095,0,1,NA,NA,0,6747,0,0,NA,2,37.35,Lisasta,2013,102.9,107.9,113.2,126.2,107.3,2,07.04.2017,2017-11-23,2017-04-07,230
3756873,16207,555832,2017-11-30,6,SI,04260316,9,5.29,4.06,4.45,9.22,0,38,2017-12-01,NA,0.015,65105320,0,1,NA,NA,0,6765,0,0,NA,0.71,46.44,Lisasta,2013,99.3,104.2,115,109.7,103.7,2,01.06.2017,2017-11-30,2017-06-01,182
3757809,11429,555395,2017-11-23,32,SI,14294952,32.8,3.95,2.68,4.67,8.06,0,1091,2017-11-27,NA,0.034,65090799,0,1,NA,NA,0,6750,0,0,NA,3.77,25.22,Holstein,2013,118.7,110.3,88.2,84.4,109.2,3,20.10.2017,2017-11-26,2017-10-20,37
3758305,6149,556242,2017-12-05,19,SI,24298010,11.2,4.91,4.59,4.51,9.81,0,245,2017-12-07,NA,0.027,65119751,0,2,NA,NA,0,6784,0,-0.15,NA,0,49.94,Rjava,2013,115.4,118.7,117.7,113.8,122.4,2,12.02.2017,2017-12-06,2017-02-12,297
3758316,10260,556391,2017-12-05,4,SI,04271835,0,5.01,4.75,3.71,9.17,0,2242,2017-12-08,NA,0.016,65124757,0,1,NA,NA,0,6791,0,0,NA,1.07,40.1,Rjava,2013,97.4,98.7,110.7,108,100.9,2,23.03.2017,2017-12-07,2017-03-23,259
3758346,1093,555739,2017-11-27,7,SI,44271831,6.4,4.3,3.95,4.8,9.46,0,109,2017-11-30,NA,0.018,65102300,0,2,NA,NA,0,6765,0,0,NA,0.75,46.88,Holstein,2013,99.2,101.4,89.6,102.5,94.2,2,17.02.2017,2017-11-29,2017-02-17,285
3758422,1119,555703,2017-11-28,10,SI,84299716,6.4,5.3,4.03,4.47,9.2,0,2950,2017-11-30,NA,0.001,65100875,0,2,NA,NA,0,6762,0,0,NA,1.43,42.88,Holstein,2013,102.8,106.5,97.4,101.3,101.3,2,14.07.2017,2017-11-29,2017-07-14,138
3758493,7818,556481,2017-12-05,12,SI,54253858,0,3.93,2.87,4.6,8.18,0,301,2017-12-08,NA,0.005,65125927,0,2,NA,NA,0,6791,0,0,NA,2.77,37.98,Holstein,2013,111.6,111.2,92.6,90,107,3,12.10.2017,2017-12-07,2017-10-12,56
3758639,2992,555651,2017-11-28,12,SI,84298612,9,4.83,4.4,4.55,9.66,0,27,2017-11-29,NA,0.018,65097500,0,2,NA,NA,0,6756,0,0,NA,0,50.54,Rjava,2013,120.4,122.7,106.9,111.9,123.2,1,03.04.2016,2017-11-28,2016-04-03,604
3758715,1232,555968,2017-12-01,23,SI,34297922,16.4,4.47,3.66,4.75,9.12,0,50,2017-12-04,NA,0.021,65107937,0,2,NA,NA,0,6771,0,0,NA,2.08,39.22,Holstein,2013,97.1,98.6,108.6,107.3,103.6,3,18.07.2017,2017-12-03,2017-07-18,138
3758770,12950,555284,2017-11-22,12,SI,54272020,6.2,5.21,3.77,4.71,9.19,0,60,2017-11-24,NA,0.017,65088449,0,2,NA,NA,0,6747,0,0,NA,0.87,47.59,Rjava,2013,104.2,103.2,125.2,97.6,112.1,2,30.04.2017,2017-11-23,2017-04-30,207
3758814,4159,555989,2017-12-04,17,SI,94299045,13.1,3.88,3.93,4.61,9.25,0,55,2017-12-05,NA,0.023,65110665,0,1,NA,NA,0,6775,-0.01,-0.08,NA,0,62.24,Rjava,2013,98.7,91.6,108.9,93.6,99,3,28.11.2017,2017-12-04,2017-11-28,6
3758845,21641,555393,2017-11-23,11,SI,64122900,7.4,3.94,3.65,4.75,9.11,0,60,2017-11-27,NA,0.023,65090739,0,1,NA,NA,0,6750,0.02,-0.08,NA,0.56,44.53,Lisasta,2013,103.2,103.9,101.2,102,105.9,3,15.04.2017,2017-11-26,2017-04-15,225
3758926,3010,555776,2017-11-28,29,SI,04293471,8.2,2.75,3.42,4.71,8.84,0,107,2017-12-01,NA,0.026,65104359,0,1,NA,NA,0,6765,0,0,NA,2.39,37.21,Holstein,2013,73,77.2,93.1,110.1,77.7,3,09.08.2017,2017-11-30,2017-08-09,113
3758987,1864,556174,2017-12-04,28,SI,84217547,10,5.91,3.68,4.41,8.8,0,4447,2017-12-06,NA,0.012,65116433,0,1,NA,NA,0,6780,0.06,-0.06,NA,1.86,43.46,Holstein,2013,104.4,108.8,102.3,109,105.9,3,18.08.2017,2017-12-05,2017-08-18,109
3759224,9118,555672,2017-11-28,7,SI,24298340,5,4.86,4.28,4.67,9.66,0,60,2017-11-29,NA,0.013,65099529,0,2,NA,NA,0,6762,0,0,NA,0.37,46.31,Lisasta,2013,91.3,100.8,109,137,95.8,2,19.06.2017,2017-11-28,2017-06-19,162
3759228,10589,555655,2017-11-28,14,SI,14219656,14,3.87,3.74,4.66,9.11,0,344,2017-11-29,NA,0.024,65097597,0,2,NA,NA,0,6756,-0.02,-0.11,NA,0.78,44.26,Holstein,2013,128.9,113.8,70.9,76,103.2,2,24.12.2016,2017-11-28,2016-12-24,339
3759230,10589,555655,2017-11-28,13,SI,24219655,23.2,3.62,3.48,4.77,8.96,0,173,2017-11-29,NA,0.02,65097596,0,2,NA,NA,0,6756,-0.02,-0.09,NA,1.23,41.77,Holstein,2013,135.2,131.6,97.5,98.4,134.4,3,26.08.2017,2017-11-28,2017-08-26,94
3759283,12925,555830,2017-11-29,25,SI,94250198,38.7,6.2,3.22,4.88,8.81,0,33,2017-12-01,NA,0.022,65105216,0,2,NA,NA,0,6765,0.01,-0.08,NA,1.18,46.82,Holstein,2013,98.8,104.5,99.5,114.9,100.7,3,08.10.2017,2017-11-30,2017-10-08,53
3759288,12925,555830,2017-11-29,24,SI,44250193,41.1,3.39,3.49,4.84,9.04,0,798,2017-12-01,NA,0.019,65105215,0,2,NA,NA,0,6765,0.04,-0.03,NA,1.77,37.18,Holstein,2013,120.6,128.2,105.9,111.2,127.2,3,04.09.2017,2017-11-30,2017-09-04,87
3759367,2822,555809,2017-11-27,3,SI,14261385,9.2,3.87,3.49,4.74,8.94,0,36,2017-12-01,NA,0.032,65104982,0,2,NA,NA,0,6765,0.01,-0.06,NA,1.02,46.3,Lisasta,2013,106,106.9,82.5,98,98.8,3,07.10.2017,2017-11-30,2017-10-07,54
3759387,1594,555886,2017-12-01,8,SI,04257060,8.3,3.92,3.85,4.33,8.88,0,225,2017-12-01,NA,0.028,65106325,0,1,NA,NA,0,6771,0,0,NA,1.41,43.18,Lisasta,2013,96.6,99.1,116.7,124.3,102.9,3,15.06.2017,2017-11-30,2017-06-15,168
3759403,665,555911,2017-11-30,23,SI,14256790,9.5,4.38,3.66,4.52,8.89,0,178,2017-12-04,NA,0.007,65107272,0,2,NA,NA,0,6771,0.07,0,NA,1.69,41.62,Holstein,2013,92.2,92.2,98.6,96.9,92.7,2,07.06.2017,2017-12-03,2017-06-07,179
3759428,23559,555715,2017-11-29,5,SI,14275876,5.7,4.73,4.01,4.7,9.42,0,172,2017-11-30,NA,0.01,65101071,0,2,NA,NA,0,6762,-0.02,-0.12,NA,0.07,48.91,Lisasta,2013,109.5,111,98.7,96.7,108.3,2,17.02.2017,2017-11-29,2017-02-17,285
3759435,7912,555714,2017-11-28,7,SI,34258398,2.4,4.77,4,4.51,9.22,0,461,2017-11-30,NA,0.015,65101057,0,2,NA,NA,0,6762,-0.01,-0.05,NA,1.61,39.06,Lisasta,2013,85.1,87.4,104.1,115.7,87.7,2,01.12.2016,2017-11-29,2016-12-01,363
3759503,4677,555775,2017-11-28,18,SI,64232700,0,5.35,4.31,4.37,9.38,0,81,2017-12-01,NA,0.028,65104296,0,2,NA,NA,0,6765,0.02,-0.06,NA,0.67,46.05,Lisasta,2013,109.8,115.7,106.1,119.5,112.4,2,07.01.2017,2017-11-30,2017-01-07,327
3759517,16301,555177,2017-11-21,22,SI,84260923,10.6,4.38,3.26,4.57,8.54,0,225,2017-11-23,NA,0.006,65085391,0,2,NA,NA,0,6747,0,0,NA,2.32,35.72,Holstein,2013,103.9,105.4,93.5,102.2,100.7,3,10.09.2017,2017-11-22,2017-09-10,73
3759527,4791,555234,2017-11-22,6,SI,94247275,7,6.13,4.86,4.71,10.28,0,32,2017-11-24,NA,0.021,65088168,0,1,NA,NA,0,6747,0,-0.14,NA,0,56.39,Rjava,2013,117,123.4,108.7,121,121.7,1,24.04.2016,2017-11-23,2016-04-24,578
3759528,9185,555855,2017-11-30,3,SI,54261989,5,4.02,3.67,4.12,8.5,0,487,2017-12-01,NA,0.008,65105575,0,2,NA,NA,0,6765,0.03,-0.07,NA,2.81,31.85,Holstein,2013,96.6,94.7,91.4,95.8,94.3,2,14.12.2016,2017-11-30,2016-12-14,351
3759529,16301,555177,2017-11-21,23,SI,74260924,8.5,5.03,3.3,4.46,8.47,0,382,2017-11-23,NA,0.004,65085392,0,2,NA,NA,0,6747,0,0,NA,2.79,35.12,Holstein,2013,96,100.7,101.6,109.5,99.6,3,01.08.2017,2017-11-22,2017-08-01,113
3759531,16301,555177,2017-11-21,24,SI,64260925,12.5,4.36,3.05,4.65,8.41,0,158,2017-11-23,NA,0.01,65085393,0,2,NA,NA,0,6747,0,0,NA,2.42,37.78,Holstein,2013,108.3,114.4,105.8,108.6,116.7,3,09.09.2017,2017-11-22,2017-09-09,74
3759538,16300,556236,2017-12-04,58,SI,44260927,14.2,4.6,3.61,3.83,8.15,0,507,2017-12-07,NA,0.024,65119563,0,1,NA,NA,0,6784,0,0,NA,3.34,28.84,Holstein,2013,82.5,93.6,100.1,129.1,80.8,2,22.04.2017,2017-12-06,2017-04-22,228
3759550,11428,556049,2017-11-30,19,SI,14273788,10.6,5.04,4.18,4.34,9.23,0,318,2017-12-05,NA,0.028,65111977,0,1,NA,NA,0,6775,0,0,NA,0.27,50.62,Holstein,2013,103.1,109,103.6,115.2,104.6,2,25.03.2017,2017-12-04,2017-03-25,254
3759587,5355,555353,2017-11-24,13,SI,04262215,6.2,5.11,3.85,4.49,9.05,0,451,2017-11-24,NA,0.006,65089433,0,1,NA,NA,0,6750,0.02,-0.06,NA,1.79,40.39,Holstein,2013,93.1,93.2,99.1,93.7,87.8,1,19.09.2016,2017-11-23,2016-09-19,430
3759618,9040,556412,2017-12-07,27,SI,04262318,0,4.3,4.01,4.29,9,0,1664,2017-12-08,NA,0.029,65124929,0,2,NA,NA,0,6791,0.04,-0.06,NA,2.58,35.79,Holstein,2013,110.5,109.5,86.2,101.4,94.9,2,26.10.2016,2017-12-07,2016-10-26,407
3759629,25436,555829,2017-11-29,10,SI,84114451,11.4,3.91,3.26,4.56,8.53,0,1507,2017-12-01,NA,0.007,65105162,0,2,NA,NA,0,6765,0,0,NA,2.08,39.12,Lisasta,2013,99.9,93.8,83,85.6,96.5,2,18.09.2017,2017-11-30,2017-09-18,73
3759644,7720,555202,2017-11-23,17,SI,84256827,11.3,3.39,3.65,4.73,9.08,0,38,2017-11-23,NA,0.01,65085865,0,1,NA,NA,0,6747,0,0,NA,0.11,48.89,Lisasta,2013,105.6,106.9,94.5,104.2,101.6,3,06.09.2017,2017-11-22,2017-09-06,77
3759653,7125,555914,2017-12-01,18,SI,34260739,11.2,3.96,3.45,4.85,9.01,0,144,2017-12-04,NA,0.014,65107340,0,2,NA,NA,0,6771,0.01,-0.06,NA,0.87,47.89,Lisasta,2013,102.8,104.9,96,103.3,101.4,3,17.11.2017,2017-12-03,2017-11-17,16
3759666,5949,555573,2017-11-27,30,SI,84252218,11.5,4.88,3.98,4.73,9.42,0,79,2017-11-28,NA,0.018,65094083,0,2,NA,NA,0,6753,0.02,-0.13,NA,0.43,45.54,Holstein,2013,103.4,106.6,123.1,110,118.8,2,18.03.2017,2017-11-27,2017-03-18,254
3759720,4222,555785,2017-11-29,64,SI,04287706,12.3,4.31,3.59,4.76,9.06,0,445,2017-12-01,NA,0.027,65104548,0,2,NA,NA,0,6765,0,0,NA,1.26,42.62,Holstein,2013,104.8,110.2,106.4,111.1,108.8,2,21.06.2017,2017-11-30,2017-06-21,162
3759746,6338,555927,2017-12-01,25,SI,24288561,17.5,4.5,3.57,4.86,9.14,0,18,2017-12-04,NA,0.021,65107457,0,1,NA,NA,0,6771,0,0,NA,1.47,42.47,Holstein,2013,95.7,97.1,106.4,106.8,93.4,3,02.08.2017,2017-12-03,2017-08-02,123
3759764,8387,556504,2017-12-07,10,SI,84297910,0,4.65,3.69,4.8,9.2,0,44,2017-12-08,NA,0.015,65126353,0,2,NA,NA,0,6795,0,0,NA,1,45.61,Rjava,2013,100.4,103,112.1,111.9,104.3,3,12.09.2017,2017-12-07,2017-09-12,86
3759767,6481,555987,2017-12-01,14,SI,94299870,1.8,3.34,3.53,3.99,8.23,0,420,2017-12-05,NA,0.022,65110628,0,2,NA,NA,0,6775,0,0,NA,2.2,36.81,Holstein,2013,87.6,90.5,110.2,100.9,92.7,2,06.03.2017,2017-12-04,2017-03-06,273
3759783,36297,555958,2017-12-02,13,SI,24300939,7.6,5.08,3.57,4.66,8.95,0,104,2017-12-04,NA,0.025,65107764,0,2,NA,NA,0,6771,0.12,0,NA,1.04,43.5,Lisasta,2013,104.7,102.8,83,96.1,95.6,2,07.05.2017,2017-12-03,2017-05-07,210
3759796,1380,555220,2017-11-22,3,SI,14299603,6.1,5.89,4.59,4.34,9.64,0,205,2017-11-24,NA,0.015,65087984,0,1,NA,NA,0,6747,0.06,-0.07,NA,0,49.07,Lisasta,2013,91.7,101.9,127.2,139.1,101.2,3,12.06.2017,2017-11-23,2017-06-12,164
3760320,10042,555704,2017-11-28,8,SI,54247396,9.2,5.79,3.72,4.77,9.2,0,61,2017-11-30,NA,0.019,65100887,0,2,NA,NA,0,6762,0,0,NA,0.6,44.66,Rjava,2013,111.8,111.7,98.7,102,106.8,2,06.07.2017,2017-11-29,2017-07-06,146
3760334,7540,555951,2017-12-04,6,SI,64350772,10,4.91,3.37,4.56,8.65,0,321,2017-12-04,NA,0.009,65107679,0,1,NA,NA,0,6771,0,0,NA,1.59,41.08,Lisasta,2013,107.3,105.8,90.8,89.2,102.2,2,24.02.2017,2017-12-03,2017-02-24,282
3760344,6338,555927,2017-12-01,28,SI,84288565,10.5,5.75,4.45,4.41,9.57,0,52,2017-12-04,NA,0.02,65107460,0,1,NA,NA,0,6771,0,0,NA,0.44,50.18,Holstein,2013,89.9,93,119.1,115.9,94.2,2,08.03.2017,2017-12-03,2017-03-08,270
3760345,6338,555927,2017-12-01,27,SI,94288564,12.8,5.07,2.89,4.68,8.28,0,3882,2017-12-04,NA,0.016,65107459,0,1,NA,NA,0,6771,0,0,NA,2.82,35.45,Holstein,2013,86.4,87.7,121.3,109,94.1,3,02.11.2017,2017-12-03,2017-11-02,31
3760348,6338,555927,2017-12-01,26,SI,04288563,18.5,4.42,3.36,4.78,8.85,0,66,2017-12-04,NA,0.013,65107458,0,1,NA,NA,0,6771,0,0,NA,1.16,48.15,Holstein,2013,93,92,91.5,102.6,79,3,16.11.2017,2017-12-03,2017-11-16,17
3760418,15801,555488,2017-11-27,18,SI,44106032,6.2,5.52,4.68,4.49,9.88,0,94,2017-11-27,NA,0.017,65092239,0,1,NA,NA,0,6753,0,0,NA,0,47.35,Rjava,2013,112.3,116,109.8,109.9,115.1,1,17.03.2016,2017-11-26,2016-03-17,619
3760426,5237,556222,2017-12-05,17,SI,94298130,11,4.4,2.78,4.84,8.33,0,8,2017-12-06,NA,0.006,65117252,0,2,NA,NA,0,6784,0,0,NA,3.06,34.3,Rjava,2013,108.3,106.1,103.2,86.3,108.5,2,15.10.2017,2017-12-05,2017-10-15,51
3760430,7871,556450,2017-12-06,16,SI,14297924,0,4.14,3.81,4.29,8.81,0,631,2017-12-08,NA,0.012,65125373,0,2,NA,NA,0,6791,0.01,-0.08,NA,1.34,41.87,Rjava,2013,115.8,116.2,81.2,104.4,105.8,2,04.07.2017,2017-12-07,2017-07-04,156
3760432,32534,555882,2017-12-01,20,SI,24297923,16.1,4.01,3.98,4.67,9.36,0,220,2017-12-01,NA,0.024,65106219,0,1,NA,NA,0,6771,0.02,-0.1,NA,1.1,43.3,Rjava,2013,123.1,125.9,102.4,114.2,121.8,2,10.01.2017,2017-11-30,2017-01-10,324
3760998,3010,555776,2017-11-28,20,SI,64281319,14.8,3.85,3.41,4.59,8.71,0,57,2017-12-01,NA,0.022,65104350,0,1,NA,NA,0,6765,0,0,NA,2.07,40.63,Holstein,2013,89.3,92.7,99.4,107.8,92.6,2,02.07.2017,2017-11-30,2017-07-02,151
3761005,20605,555859,2017-12-01,5,SI,04281315,8,4.63,3.56,4.12,8.4,0,180,2017-12-01,NA,0.024,65105715,0,1,NA,NA,0,6765,0,0,NA,2.32,38.32,Lisasta,2013,115.5,112.5,76.8,89,105.1,2,03.07.2017,2017-11-30,2017-07-03,150
3761006,3010,555776,2017-11-28,19,SI,74281318,19.5,3.18,3.18,4.79,8.68,0,71,2017-12-01,NA,0.02,65104349,0,1,NA,NA,0,6765,0,0,NA,2.12,41.29,Holstein,2013,98.3,104.4,89.8,113.2,91.3,3,09.08.2017,2017-11-30,2017-08-09,113
3761016,30728,555947,2017-12-01,15,SI,04300601,4,5.47,3.84,4.61,9.16,0,202,2017-12-04,NA,0.016,65107577,0,2,NA,NA,0,6771,0.13,-0.03,NA,0.89,43.63,Lisasta,2013,112.4,109,102.2,90.5,113.9,2,20.01.2017,2017-12-03,2017-01-20,317
3761711,10366,556248,2017-12-06,16,SI,04261472,14,3.72,3.51,4.63,8.86,0,356,2017-12-07,NA,0.018,65119897,0,1,NA,NA,0,6784,0,0,NA,1.47,43.79,Holstein,2013,105.8,107.8,86.9,100.9,97.8,3,27.07.2017,2017-12-06,2017-07-27,132
3761735,6623,556214,2017-12-05,12,SI,54236891,4,4.83,4.34,4.3,9.36,0,498,2017-12-06,NA,0.019,65117099,0,2,NA,NA,0,6784,0.07,-0.04,NA,1.76,38.56,Holstein,2013,100.2,100.8,86.7,96.7,94.2,2,16.07.2016,2017-12-05,2016-07-16,507
3761755,582,555535,2017-11-27,24,SI,84198639,5,5.48,4.28,4.57,9.56,0,305,2017-11-28,NA,0.019,65093742,0,2,NA,NA,0,6753,0.04,-0.09,NA,0.64,44.34,Holstein,2013,103.9,103.2,104.1,107.4,100.2,2,16.11.2016,2017-11-27,2016-11-16,376
3761777,8940,556059,2017-12-05,19,SI,94260719,15.4,3.41,3.19,4.38,8.28,0,31,2017-12-05,NA,0.019,65112224,0,1,NA,NA,0,6775,-0.02,-0.01,NA,2.42,40.49,Holstein,2013,136.8,130.4,93.9,96,121.8,3,30.05.2017,2017-12-04,2017-05-30,188
3761779,8940,556059,2017-12-05,18,SI,04260718,18.3,4.05,3.62,4.57,8.89,0,36,2017-12-05,NA,0.021,65112223,0,1,NA,NA,0,6775,-0.04,-0.09,NA,0.59,49.17,Holstein,2013,127.6,135.8,118.8,119.4,132.4,3,24.11.2017,2017-12-04,2017-11-24,10
3761826,2087,556136,2017-12-05,9,SI,64262329,4.6,5.3,4.02,4.66,9.39,0,19,2017-12-06,NA,0.031,65115831,0,2,NA,NA,0,6780,0,0,NA,0.71,45.49,Lisasta,2013,94.6,97.7,92,97.5,94.3,2,23.12.2016,2017-12-05,2016-12-23,347
3761955,30031,556085,2017-12-05,19,SI,54299726,12,4.84,3.76,4.49,8.96,0,61,2017-12-06,NA,0.012,65115514,0,1,NA,NA,0,6780,0,0,NA,0.46,49.85,Holstein,2013,110,112.6,116.4,104.5,126.7,2,25.03.2017,2017-12-05,2017-03-25,255
3761997,20008,556149,2017-12-04,9,SI,64289324,4.8,6.91,3.99,4.63,9.33,0,837,2017-12-06,NA,0.032,65116047,0,2,NA,NA,0,6780,0.06,-0.07,NA,0.97,44.24,Lisasta,2013,107.9,112.8,99.8,115.2,107.2,3,06.04.2017,2017-12-05,2017-04-06,243
3762385,25436,555829,2017-11-29,26,SI,84262808,7.2,4.64,4.14,4.65,9.5,0,30,2017-12-01,NA,0.017,65105178,0,2,NA,NA,0,6765,0,0,NA,1.01,44.18,Lisasta,2013,97.5,101.1,101.6,113.8,100.2,2,28.01.2017,2017-11-30,2017-01-28,306
3762485,7203,556046,2017-12-01,7,SI,54262179,15,4.37,3.74,4.64,9.09,0,143,2017-12-05,NA,0.015,65111929,0,2,NA,NA,0,6775,0.04,-0.02,NA,0.01,53.02,Lisasta,2013,101.7,100.2,113.5,91.1,106.5,3,24.11.2017,2017-12-04,2017-11-24,10
3762503,23754,556307,2017-12-06,7,SI,44146179,6,5.9,4.4,4.88,9.99,0,279,2017-12-07,NA,0.001,65120438,0,2,NA,NA,0,6784,0.01,-0.07,NA,0,54.89,Lisasta,2013,97.4,102.4,113.3,111.8,103.2,3,15.11.2017,2017-12-06,2017-11-15,21
3762533,10826,555392,2017-11-20,9,SI,04260677,7,4.54,3.91,4.73,9.35,0,36,2017-11-27,NA,0.033,65090722,0,1,NA,NA,0,6750,0.08,-0.02,NA,0.84,42.39,Lisasta,2013,123.7,115.4,79.2,82.7,110.2,1,20.11.2016,2017-11-26,2016-11-20,371
3762544,11428,556049,2017-11-30,25,SI,64280765,14.6,4.83,4.1,4.45,9.26,0,91,2017-12-05,NA,0.021,65111983,0,1,NA,NA,0,6775,0,0,NA,0.18,49.95,Holstein,2013,103.9,112.3,98.9,116.8,102.8,2,17.04.2017,2017-12-04,2017-04-17,231
3762557,6224,555820,2017-11-28,13,SI,94202188,20.2,4.43,3.17,4.8,8.68,0,34,2017-12-01,NA,0.023,65105031,0,2,NA,NA,0,6765,-0.03,-0.09,NA,1.47,44.65,Holstein,2013,116.2,110.4,106.2,95.3,116.4,3,16.09.2017,2017-11-30,2017-09-16,75
3762608,6753,555198,2017-11-23,34,SI,14262238,17.7,4.36,3.9,4.44,9.06,0,30,2017-11-23,NA,0.01,65085724,0,1,NA,NA,0,6747,-0.01,-0.08,NA,0.74,46.37,Holstein,2013,97.4,100.8,95.2,110.3,87.9,3,13.11.2017,2017-11-22,2017-11-13,9
3762800,31438,555733,2017-11-23,7,SI,14272615,7.5,3.74,3.71,4.6,9.03,0,976,2017-11-30,NA,0.009,65101107,0,2,NA,NA,0,6762,0,0,NA,1.24,40.82,Lisasta,2013,91.3,94.2,84.9,114.4,86.7,3,16.09.2017,2017-11-29,2017-09-16,74
3762830,5985,556229,2017-12-04,25,SI,04260206,8.8,4.2,3.54,4.57,8.82,0,33,2017-12-07,NA,0.014,65119442,0,1,NA,NA,0,6784,0,0,NA,1.39,45.25,Holstein,2013,101.5,107.5,108.2,102.5,106.1,1,02.08.2017,2017-12-06,2017-08-02,126
3762888,11472,555969,2017-12-04,4,SI,84300720,12.8,4.01,3.02,4.78,8.52,0,205,2017-12-04,NA,0.01,65107966,0,1,NA,NA,0,6771,0,0,NA,2.07,43.24,Lisasta,2013,85.1,85.4,105,96,86.1,3,25.10.2017,2017-12-03,2017-10-25,39
3762907,2264,556167,2017-12-06,5,SI,34298150,12.3,4.34,3.76,4.57,9.03,0,60,2017-12-06,NA,0.024,65116321,0,1,NA,NA,0,6780,0,0,NA,0.85,45.58,Rjava,2013,99.6,103.3,106.1,113.7,102,2,27.09.2017,2017-12-05,2017-09-27,69
3762911,20,556479,2017-12-07,13,SI,64298126,0,4.17,3.51,4.44,8.66,0,136,2017-12-08,NA,0.013,65125866,0,1,NA,NA,0,6791,0,0,NA,2.29,38.73,Rjava,2013,128.4,127.9,96.4,103,118.4,2,15.08.2017,2017-12-07,2017-08-15,114
3764057,13077,556502,2017-12-07,12,SI,24300537,0,4.86,3.32,4.91,8.94,0,23,2017-12-08,NA,0.012,65126309,0,2,NA,NA,0,6795,0,0,NA,1.11,48.06,Lisasta,2013,101.2,110.6,109.7,130.7,107.7,3,26.10.2017,2017-12-07,2017-10-26,42
3764067,8422,555460,2017-11-27,20,SI,14235595,13.8,2.76,3.73,4.63,9.07,0,191,2017-11-27,NA,0.018,65091521,0,1,NA,NA,0,6750,-0.02,-0.08,NA,1.15,40.75,Holstein,2013,91.5,98.4,99.4,116.6,94.1,3,11.07.2017,2017-11-26,2017-07-11,138
3764082,6575,555891,2017-12-01,8,SI,34289918,9.8,3.54,4.25,4.35,9.32,0,134,2017-12-01,NA,0.016,65106406,0,1,NA,NA,0,6771,0,-0.07,NA,1.01,41.87,Lisasta,2013,123.8,127.1,86.2,107,112.6,2,12.06.2017,2017-11-30,2017-06-12,171
3764330,8457,556309,2017-12-06,12,SI,94262443,9.3,5.18,3.9,4.31,8.93,0,2305,2017-12-07,NA,0.018,65120475,0,2,NA,NA,0,6784,0,0,NA,1.41,41.79,Lisasta,2013,112.7,121.1,88.8,124,107.6,2,20.04.2017,2017-12-06,2017-04-20,230
3764332,8457,556309,2017-12-06,11,SI,04262442,3.9,4.22,3.86,5.01,9.58,0,377,2017-12-07,NA,0.021,65120474,0,2,NA,NA,0,6784,0,0,NA,0.9,44.89,Lisasta,2013,99.7,99.2,93.3,104.3,98.6,1,01.10.2016,2017-12-06,2016-10-01,431
3764338,9010,556042,2017-12-04,15,SI,84262437,10.3,4.2,3.43,4.87,9,0,69,2017-12-05,NA,0.013,65111856,0,1,NA,NA,0,6775,0,0,NA,1.52,43.56,Lisasta,2013,92.4,83.9,115.7,94.4,99,3,06.09.2017,2017-12-04,2017-09-06,89
3764341,11353,556377,2017-12-07,19,SI,94252372,0,5.3,3.78,4.43,8.92,0,3073,2017-12-08,NA,0.003,65124610,0,1,NA,NA,0,6791,0,0,NA,2.22,38.99,Holstein,2013,124,131.8,94.5,111.1,119.8,2,07.08.2017,2017-12-07,2017-08-07,122
3765071,22571,555518,2017-11-23,3,SI,94263004,9.4,4.14,3.41,4.41,8.53,0,909,2017-11-28,NA,0.028,65093687,0,2,NA,NA,0,6753,0.09,-0.06,NA,2.43,35.41,Lisasta,2013,96.6,97.4,96.6,93,94.2,3,17.09.2017,2017-11-27,2017-09-17,71
3765137,7275,556349,2017-12-07,10,SI,54299135,0,4.12,3.57,4.65,8.93,0,55,2017-12-08,NA,0.014,65122477,0,1,NA,NA,0,6791,0,0,NA,1.09,44.53,Rjava,2013,103.7,102.9,86.6,96.4,99.5,2,13.04.2017,2017-12-07,2017-04-13,238
