Herd1 Herd2 SumA
6213 49 14 14178.533436
6214 49 30 19701.31285
6215 49 67 14314.576776
6216 49 33 18684.09606
6217 49 42 16440.935491
6218 49 87 12450.691321
6219 49 65 18739.401285
6220 49 77 38016.813732
6221 49 75 16247.692811
6222 49 78 24118.667817
6223 49 13 24143.700581
6224 49 73 29649.257772
6225 49 34 22061.890824
6226 49 39 14242.554285
6227 49 89 13989.674913
6228 49 81 16766.284271
6229 49 68 20501.117849
6230 49 40 14890.110143
6231 49 91 13869.482716
6232 49 66 15170.456773
6233 49 61 23380.30204
6234 49 7 14947.146766
6235 49 46 20948.812861
6236 49 92 36657.119109
6237 49 63 31012.288942
6238 49 53 16947.236106
6239 49 41 17217.3703
6240 49 71 14812.397219
6241 49 62 17559.840362
6242 49 90 23007.547548
6243 49 26 13152.534536
6244 49 59 16241.845051
6245 49 15 13959.84506
6246 49 9 23172.297746
6247 49 36 21914.59461
6248 49 1 24841.22773
6249 49 51 23050.627818
6250 49 25 15595.427007
6251 49 94 15082.166981
6252 49 43 21565.624819
6253 49 27 18076.969951
6254 49 88 23416.036152
6255 49 57 23126.501879
6256 49 56 23144.115898
6257 49 21 12457.085847
6258 49 97 13859.932468
6259 49 76 22264.252947
6260 49 11 28240.93067
6261 49 3 19829.8503
6262 49 86 26022.844945
6263 49 18 26258.021463
6264 49 49 5901.974783
6265 49 55 25211.78601
6266 49 70 25376.310313
6267 49 80 16266.087745
6268 49 69 21314.330702
6269 49 95 12459.378457
6270 49 64 22425.88273
6271 49 8 17354.365084
6272 49 74 14442.884727
6273 49 32 24002.170182
6274 49 83 13734.532165
6275 49 29 25634.541346
6276 49 93 15679.855916
6277 49 72 19225.203011
6278 49 100 18435.519139
6279 49 99 17956.443761
6280 49 22 17635.151469
6281 49 58 20378.146313
6282 49 96 25030.983099
6283 49 17 19306.170559
6284 49 10 16437.384682
6285 49 6 21379.262903
6286 49 4 12602.316978
6287 49 5 12202.50968
6288 49 79 18942.382044
6289 49 38 22993.977559
6290 49 54 15217.900762
6291 49 47 18253.846239
6292 49 52 17334.713979
6293 49 50 36764.149628
6294 49 16 22978.041474
6295 49 85 31829.567729
6296 49 45 48920.876544
6297 49 44 26831.311974
6298 49 31 27319.678593
6299 49 2 22141.615366
6300 49 84 30632.801538
6301 49 23 21611.572223
6302 55 82 41102.185493
6303 55 20 22344.186645
6304 55 12 26910.443222
6305 55 60 20654.123884
6306 55 24 15280.079726
6307 55 98 17152.774711
6308 55 37 31803.627331
6309 55 19 28669.471785
6310 55 28 24539.574682
6311 55 35 17254.198132
6312 55 48 20924.146255
6313 55 14 15623.697305
6314 55 30 21400.14778
6315 55 67 15772.243203
6316 55 33 20336.360699
6317 55 42 17998.348419
6318 55 87 13804.698934
6319 55 65 20394.740272
6320 55 77 40371.893323
6321 55 75 17795.747032
6322 55 78 26002.54687
6323 55 13 26020.726692
6324 55 73 31730.679762
6325 55 34 23861.579438
6326 55 39 15692.152898
6327 55 89 15435.114983
6328 55 81 18349.258865
6329 55 68 22239.457759
6330 55 40 16379.414696
6331 55 91 15307.465822
6332 55 66 16667.677051
6333 55 61 25226.257968
6334 55 7 16440.596816
6335 55 46 22701.615926
6336 55 92 38976.288406
6337 55 63 33146.282786
6338 55 53 18541.392927
6339 55 41 18810.581513
6340 55 71 16299.558873
6341 55 62 19164.196559
6342 55 90 24845.285562
6343 55 26 14555.144445
6344 55 59 17788.109921
6345 55 15 15399.994396
6346 55 9 25019.882025
6347 55 36 23714.067512
6348 55 1 26747.068748
6349 55 51 24888.47722
6350 55 25 17120.136988
6351 55 94 16570.016526
6352 55 43 23337.752562
6353 55 27 19713.076827
6354 55 88 25267.622604
6355 55 57 24967.715588
6356 55 56 24999.569339
6357 55 21 13824.999592
6358 55 97 15294.697797
6359 55 76 24070.38975
6360 55 11 30277.377386
6361 55 3 21541.084241
6362 55 86 27981.736857
6363 55 18 28226.196058
6364 55 49 25211.78601
6365 55 55 6850.084736
6366 55 70 27304.045919
6367 55 80 17813.675807
6368 55 69 23088.737824
6369 55 95 13827.45582
6370 55 64 24243.2727
6371 55 8 18960.377485
6372 55 74 15909.420366
6373 55 32 25882.039577
6374 55 83 15164.225477
6375 55 29 27572.897052
6376 55 93 17208.27641
6377 55 72 20903.187337
6378 55 100 20082.569591
6379 55 99 19593.89924
6380 55 22 19249.209224
6381 55 58 22126.422737
6382 55 96 26956.276504
6383 55 17 20993.067719
6384 55 10 17998.263036
6385 55 6 23156.142923
6386 55 4 13975.199761
6387 55 5 13551.309845
6388 55 79 20608.529199
6389 55 38 24830.770578
6390 55 54 16719.997594
6391 55 47 19890.922304
6392 55 52 18941.803157
6393 55 50 39083.06942
6394 55 16 24814.031085
6395 55 85 33983.996124
6396 55 45 51586.113987
6397 55 44 28809.050103
6398 55 31 29318.689534
6399 55 2 23934.175604
6400 55 84 32748.201548
6401 55 23 23392.165913
6402 70 82 41298.354177
6403 70 20 22514.693814
6404 70 12 27086.500974
6405 70 60 20796.431336
6406 70 24 15411.662831
6407 70 98 17303.583452
6408 70 37 31978.237131
6409 70 19 28839.631245
6410 70 28 24714.536211
6411 70 35 17396.24464
6412 70 48 21086.823487
6413 70 14 15770.404889
6414 70 30 21563.910582
6415 70 67 15913.830217
6416 70 33 20497.074647
6417 70 42 18159.52535
6418 70 87 13943.022599
6419 70 65 20553.441358
6420 70 77 40576.169229
6421 70 75 17936.581354
6422 70 78 26174.67127
6423 70 13 26202.406222
6424 70 73 31891.159198
6425 70 34 24038.354787
6426 70 39 15820.409432
6427 70 89 15563.702064
6428 70 81 18487.648431
6429 70 68 22392.796272
6430 70 40 16511.70153
6431 70 91 15438.706492
6432 70 66 16805.339606
6433 70 61 25398.443084
6434 70 7 16568.005676
6435 70 46 22866.223089
6436 70 92 39160.707794
6437 70 63 33323.364518
6438 70 53 18670.116545
6439 70 41 18970.059398
6440 70 71 16432.771764
6441 70 62 19316.884188
6442 70 90 25011.322268
6443 70 26 14685.680674
6444 70 59 17925.322846
6445 70 15 15530.662137
6446 70 9 25189.257595
6447 70 36 23870.292659
6448 70 1 26924.438465
6449 70 51 25070.350089
6450 70 25 17258.76171
6451 70 94 16712.139414
6452 70 43 23508.256567
6453 70 27 19859.505798
6454 70 88 25436.830871
6455 70 57 25131.799177
6456 70 56 25163.71157
6457 70 21 13948.921109
6458 70 97 15428.049689
6459 70 76 24230.355932
6460 70 11 30456.689294
6461 70 3 21691.386153
6462 70 86 28156.041753
6463 70 18 28398.017862
6464 70 49 25376.310313
6465 70 55 27304.045919
6466 70 70 6941.485963
6467 70 80 17960.794803
6468 70 69 23243.319217
6469 70 95 13951.776038
6470 70 64 24406.571636
6471 70 8 19097.206916
6472 70 74 16041.492828
6473 70 32 26054.947146
6474 70 83 15291.584366
6475 70 29 27750.853817
6476 70 93 17352.143731
6477 70 72 21063.656507
6478 70 100 20236.40593
6479 70 99 19741.756536
6480 70 22 19393.762669
6481 70 58 22280.720684
6482 70 96 27123.644932
6483 70 17 21145.126101
6484 70 10 18149.227191
6485 70 6 23321.705428
6486 70 4 14104.995577
6487 70 5 13684.141796
6488 70 79 20771.818199
6489 70 38 24991.473207
6490 70 54 16859.064151
6491 70 47 20045.74076
6492 70 52 19076.029426
6493 70 50 39274.05904
6494 70 16 24980.818903
6495 70 85 34175.0724
6496 70 45 51800.465351
6497 70 44 28988.176829
6498 70 31 29489.01527
6499 70 2 24103.804597
6500 70 84 32932.894075
6501 70 23 23543.767724
6502 80 82 29407.267075
6503 80 20 13990.493401
6504 80 12 17642.313522
6505 80 60 12649.77468
6506 80 24 8533.974051
6507 80 98 9958.635234
6508 80 37 21634.625117
6509 80 19 19067.748912
6510 80 28 15741.383877
6511 80 35 10023.728003
6512 80 48 12866.915787
6513 80 14 8801.861023
6514 80 30 13247.015153
6515 80 67 8903.501591
6516 80 33 12410.447997
6517 80 42 10617.1054
6518 80 87 7453.617123
6519 80 65 12453.768597
6520 80 77 28800.710776
6521 80 75 10437.280915
6522 80 78 16909.820154
6523 80 13 16928.55551
6524 80 73 21564.672604
6525 80 34 15198.41861
6526 80 39 8849.737403
6527 80 89 8650.735193
6528 80 81 10862.370552
6529 80 68 13893.978323
6530 80 40 9358.755105
6531 80 91 8552.612907
6532 80 66 9580.328131
6533 80 61 16280.008501
6534 80 7 9395.932837
6535 80 46 14268.983241
6536 80 92 27602.638365
6537 80 63 22740.388641
6538 80 53 11001.937288
6539 80 41 11230.812537
6540 80 71 9298.529471
6541 80 62 11494.80497
6542 80 90 15973.558807
6543 80 26 7991.449859
6544 80 59 10428.500719
6545 80 15 8621.604684
6546 80 9 16110.655524
6547 80 36 15067.601113
6548 80 1 17503.957097
6549 80 51 16016.511034
6550 80 25 9918.584772
6551 80 94 9503.991392
6552 80 43 14768.852626
6553 80 27 11921.097665
6554 80 88 16308.903623
6555 80 57 16071.779523
6556 80 56 16092.920092
6557 80 21 7452.741145
6558 80 97 8546.488061
6559 80 76 15358.004308
6560 80 11 20376.68505
6561 80 3 13340.933083
6562 80 86 18509.09882
6563 80 18 18701.096048
6564 80 49 16266.087745
6565 80 55 17813.675807
6566 80 70 17960.794803
6567 80 80 2655.606298
6568 80 69 14564.821275
6569 80 95 7454.881878
6570 80 64 15482.520238
6571 80 8 11325.252378
6572 80 74 9005.479401
6573 80 32 16808.683677
6574 80 83 8438.886187
6575 80 29 18171.324907
6576 80 93 9992.737793
6577 80 72 12849.419657
6578 80 100 12205.786925
6579 80 99 11820.715434
6580 80 22 11557.307302
6581 80 58 13801.456711
6582 80 96 17671.016632
6583 80 17 12919.34845
6584 80 10 10593.730106
6585 80 6 14623.815565
6586 80 4 7569.203351
6587 80 5 7258.719367
6588 80 79 12621.508855
6589 80 38 15963.972381
6590 80 54 9619.335822
6591 80 47 12066.017035
6592 80 52 11316.056887
6593 80 50 27699.813251
6594 80 16 15947.332892
6595 80 85 23432.071202
6596 80 45 38367.877332
6597 80 44 19183.678961
6598 80 31 19593.253398
6599 80 2 15248.290696
6600 80 84 22415.118077
6601 80 23 14811.42797
6602 69 82 36080.667163
6603 69 20 18689.815568
6604 69 12 22880.106666
6605 69 60 17157.291107
6606 69 24 12284.82885
6607 69 98 13972.47794
6608 69 37 27420.3562
6609 69 19 24502.357026
6610 69 28 20704.496304
6611 69 35 14058.947242
6612 69 48 17390.672579
6613 69 14 12593.230244
6614 69 30 17824.483335
6615 69 67 12729.010631
6616 69 33 16860.17613
6617 69 42 14731.024077
6618 69 87 10966.431477
6619 69 65 16912.18908
6620 69 77 35401.362633
6621 69 75 14550.453091
6622 69 78 22050.913517
6623 69 13 22062.885446
6624 69 73 27339.808946
6625 69 34 20081.25875
6626 69 39 12653.044377
6627 69 89 12422.372011
6628 69 81 15051.516899
6629 69 68 18595.890939
6630 69 40 13272.912731
6631 69 91 12309.760226
6632 69 66 13531.628748
6633 69 61 21332.312268
6634 69 7 13333.320669
6635 69 46 19013.75485
6636 69 92 34098.254961
6637 69 63 28666.525917
6638 69 53 15229.612953
6639 69 41 15470.589954
6640 69 71 13204.697325
6641 69 62 15796.619282
6642 69 90 20977.085293
6643 69 26 11635.484854
6644 69 59 14541.088709
6645 69 15 12388.497241
6646 69 9 21142.232046
6647 69 36 19945.256725
6648 69 1 22732.978674
6649 69 51 21024.162617
6650 69 25 13943.969987
6651 69 94 13439.834699
6652 69 43 19604.198394
6653 69 27 16283.584205
6654 69 88 21363.465872
6655 69 57 21096.366003
6656 69 56 21120.357951
6657 69 21 10987.56416
6658 69 97 12300.016886
6659 69 76 20270.788525
6660 69 11 26000.48012
6661 69 3 17958.516301
6662 69 86 23878.037985
6663 69 18 24104.608502
6664 69 49 21314.330702
6665 69 55 23088.737824
6666 69 70 23243.319217
6667 69 80 14564.821275
6668 69 69 4899.700906
6669 69 95 10985.044087
6670 69 64 20431.131664
6671 69 8 15608.839819
6672 69 74 12849.891892
6673 69 32 21927.162633
6674 69 83 12176.210076
6675 69 29 23492.522263
6676 69 93 14019.834306
6677 69 72 17375.775468
6678 69 100 16627.806047
6679 69 99 16174.270237
6680 69 22 15867.648543
6681 69 58 18479.962282
6682 69 96 22925.42567
6683 69 17 17455.361558
6684 69 10 14729.821082
6685 69 6 19416.986858
6686 69 4 11117.899398
6687 69 5 10737.766975
6688 69 79 17107.285686
6689 69 38 20971.638516
6690 69 54 13577.132395
6691 69 47 16451.848094
6692 69 52 15599.361601
6693 69 50 34199.848946
6694 69 16 20959.852104
6695 69 85 29449.226469
6696 69 45 45951.416078
6697 69 44 24636.347809
6698 69 31 25110.308794
6699 69 2 20152.116616
6700 69 84 28300.329628
6701 69 23 19648.691249
6702 95 82 24202.728402
6703 95 20 10480.814157
6704 95 12 13673.283258
6705 95 60 9327.384131
6706 95 24 5845.899886
6707 95 98 7031.76152
6708 95 37 17211.213942
6709 95 19 14936.548123
6710 95 28 11999.812414
6711 95 35 7092.259646
6712 95 48 9507.536751
6713 95 14 6070.877321
6714 95 30 9833.715202
6715 95 67 6155.477745
6716 95 33 9113.405979
6717 95 42 7591.27322
6718 95 87 4959.671611
6719 95 65 9157.239765
6720 95 77 23651.009793
6721 95 75 7441.95172
6722 95 78 13025.411518
6723 95 13 13036.521023
6724 95 73 17152.499744
6725 95 34 11525.089446
6726 95 39 6105.386502
6727 95 89 5942.134892
6728 95 81 7804.698981
6729 95 68 10401.557715
6730 95 40 6534.938053
6731 95 91 5863.408005
6732 95 66 6718.995688
6733 95 61 12478.94204
6734 95 7 6572.571589
6735 95 46 10719.307612
6736 95 92 22580.278686
6737 95 63 18202.892846
6738 95 53 7924.516803
6739 95 41 8108.816605
6740 95 71 6485.491361
6741 95 62 8334.946405
6742 95 90 12207.169261
6743 95 26 5403.346309
6744 95 59 7434.923098
6745 95 15 5922.816631
6746 95 9 12330.580988
6747 95 36 11415.431272
6748 95 1 13547.913485
6749 95 51 12238.676869
6750 95 25 7005.123682
6751 95 94 6653.484205
6752 95 43 11155.417813
6753 95 27 8699.398777
6754 95 88 12502.830561
6755 95 57 12290.146654
6756 95 56 12321.276049
6757 95 21 4965.601202
6758 95 97 5857.706643
6759 95 76 11664.480929
6760 95 11 16104.426852
6761 95 3 9925.152292
6762 95 86 14433.159618
6763 95 18 14607.771447
6764 95 49 12459.378457
6765 95 55 13827.45582
6766 95 70 13951.776038
6767 95 80 7454.881878
6768 95 69 10985.044087
6769 95 95 1268.587301
6770 95 64 11785.888467
6771 95 8 8202.377896
6772 95 74 6240.545206
6773 95 32 12935.782803
6774 95 83 5776.847307
6775 95 29 14142.496763
6776 95 93 7063.214872
6777 95 72 9497.867764
6778 95 100 8948.024506
6779 95 99 8618.241313
6780 95 22 8391.481189
6781 95 58 10326.061442
6782 95 96 13707.040565
6783 95 17 9559.789892
6784 95 10 7575.623533
6785 95 6 11031.914865
6786 95 4 5052.578856
6787 95 5 4803.234996
6788 95 79 9301.916358
6789 95 38 12206.029538
6790 95 54 6754.030771
6791 95 47 8824.093441
6792 95 52 8190.762387
6793 95 50 22672.544615
6794 95 16 12193.839586
6795 95 85 18833.691045
6796 95 45 32406.700713
6797 95 44 15036.980193
6798 95 31 15399.986412
6799 95 2 11574.185138
6800 95 84 17918.589977
6801 95 23 11195.542965
6802 64 82 37516.232932
6803 64 20 19718.531638
6804 64 12 24013.795446
6805 64 60 18149.399293
6806 64 24 13129.069596
6807 64 98 14864.81193
6808 64 37 28664.78967
6809 64 19 25678.162075
6810 64 28 21790.15534
6811 64 35 14955.82951
6812 64 48 18394.283324
6813 64 14 13440.454703
6814 64 30 18835.198978
6815 64 67 13589.476372
6816 64 33 17839.43764
6817 64 42 15644.178375
6818 64 87 11755.795456
6819 64 65 17893.725388
6820 64 77 36803.163242
6821 64 75 15463.108046
6822 64 78 23167.811534
6823 64 13 23190.572593
6824 64 73 28599.263642
6825 64 34 21148.708705
6826 64 39 13510.169517
6827 64 89 13269.066356
6828 64 81 15979.601978
6829 64 68 19629.590428
6830 64 40 14149.61667
6831 64 91 13158.892494
6832 64 66 14417.370232
6833 64 61 22437.171257
6834 64 7 14211.26088
6835 64 46 20062.700812
6836 64 92 35487.122832
6837 64 63 29940.707939
6838 64 53 16161.289076
6839 64 41 16413.487546
6840 64 71 14078.784805
6841 64 62 16746.104399
6842 64 90 22070.845846
6843 64 26 12460.635449
6844 64 59 15463.271053
6845 64 15 13238.253202
6846 64 9 22244.282157
6847 64 36 21011.949732
6848 64 1 23880.677684
6849 64 51 22122.43782
6850 64 25 14845.832547
6851 64 94 14330.869494
6852 64 43 20672.995116
6853 64 27 17254.978645
6854 64 88 22477.02682
6855 64 57 22196.188462
6856 64 56 22229.912147
6857 64 21 11786.629319
6858 64 97 13140.436013
6859 64 76 21350.555312
6860 64 11 27215.659893
6861 64 3 18975.089821
6862 64 86 25043.217172
6863 64 18 25276.595051
6864 64 49 22425.88273
6865 64 55 24243.2727
6866 64 70 24406.571636
6867 64 80 15482.520238
6868 64 69 20431.131664
6869 64 95 11785.888467
6870 64 64 5440.353307
6871 64 8 16570.05922
6872 64 74 13721.243541
6873 64 32 23072.69211
6874 64 83 13030.472979
6875 64 29 24668.299065
6876 64 93 14929.552047
6877 64 72 18387.681984
6878 64 100 17616.161643
6879 64 99 17154.01262
6880 64 22 16833.219276
6881 64 58 19522.46418
6882 64 96 24083.213612
6883 64 17 18471.729434
6884 64 10 15668.208905
6885 64 6 20496.31192
6886 64 4 11931.100325
6887 64 5 11534.874444
6888 64 79 18116.274828
6889 64 38 22084.875316
6890 64 54 14469.783726
6891 64 47 17433.218546
6892 64 52 16551.268051
6893 64 50 35615.934634
6894 64 16 22073.247813
6895 64 85 30759.819617
6896 64 45 47586.919193
6897 64 44 25849.322193
6898 64 31 26329.122332
6899 64 2 21247.108846
6900 64 84 29587.427684
6901 64 23 20727.844678
6902 8 82 30861.532791
6903 8 20 14987.261395
6904 8 12 18759.909996
6905 8 60 13616.284852
6906 8 24 9325.541179
6907 8 98 10801.277833
6908 8 37 22887.741685
6909 8 19 20231.745889
6910 8 28 16801.568699
6911 8 35 10877.951822
6912 8 48 13833.107369
6913 8 14 9590.71198
6914 8 30 14212.48685
6915 8 67 9716.946485
6916 8 33 13354.430537
6917 8 42 11465.867377
6918 8 87 8179.165968
6919 8 65 13400.944244
6920 8 77 30224.175953
6921 8 75 11308.003591
6922 8 78 18003.718528
6923 8 13 18035.581338
6924 8 73 22831.036898
6925 8 34 16236.704487
6926 8 39 9646.886532
6927 8 89 9448.409987
6928 8 81 11750.207251
6929 8 68 14906.133804
6930 8 40 10188.585397
6931 8 91 9350.29645
6932 8 66 10421.027148
6933 8 61 17360.597249
6934 8 7 10247.063556
6935 8 46 15283.191223
6936 8 92 29030.329427
6937 8 63 24037.417222
6938 8 53 11909.582592
6939 8 41 12119.173477
6940 8 71 10132.12035
6941 8 62 12407.751757
6942 8 90 17043.775586
6943 8 26 8765.539288
6944 8 59 11307.316352
6945 8 15 9419.11263
6946 8 9 17193.423835
6947 8 36 16120.191524
6948 8 1 18635.910502
6949 8 51 17091.102882
6950 8 25 10780.671994
6951 8 94 10341.666613
6952 8 43 15809.809865
6953 8 27 12851.197382
6954 8 88 17398.976456
6955 8 57 17155.895489
6956 8 56 17177.670486
6957 8 21 8201.668645
6958 8 97 9337.712126
6959 8 76 16403.5942
6960 8 11 21594.209004
6961 8 3 14338.188319
6962 8 86 19667.722556
6963 8 18 19878.268692
6964 8 49 17354.365084
6965 8 55 18960.377485
6966 8 70 19097.206916
6967 8 80 11325.252378
6968 8 69 15608.839819
6969 8 95 8202.377896
6970 8 64 16570.05922
6971 8 8 3109.978258
6972 8 74 9828.801057
6973 8 32 17927.272516
6974 8 83 9244.485019
6975 8 29 19338.70948
6976 8 93 10846.579928
6977 8 72 13828.426581
6978 8 100 13164.538642
6979 8 99 12763.676851
6980 8 22 12483.758204
6981 8 58 14821.306453
6982 8 96 18814.862122
6983 8 17 13896.74644
6984 8 10 11487.884722
6985 8 6 15663.288042
6986 8 4 8321.733041
6987 8 5 7992.28156
6988 8 79 13589.890287
6989 8 38 17058.303102
6990 8 54 10467.064758
6991 8 47 13002.922661
6992 8 52 12241.947379
6993 8 50 29149.969491
6994 8 16 17044.968922
6995 8 85 24773.576097
6996 8 45 40061.625255
6997 8 44 20378.93983
6998 8 31 20809.849617
6999 8 2 16313.407247
7000 8 84 23721.75323
7001 8 23 15864.952431
7002 74 82 26943.153757
7003 74 20 12299.03169
7004 74 12 15738.961549
7005 74 60 11051.423518
7006 74 24 7226.377422
7007 74 98 8535.092519
7008 74 37 19526.647547
7009 74 19 17088.8105
7010 74 28 13946.705659
7011 74 35 8603.203952
7012 74 48 11248.278464
7013 74 14 7468.324594
7014 74 30 11602.162762
7015 74 67 7569.883234
7016 74 33 10817.873823
7017 74 42 9140.132787
7018 74 87 6232.335627
7019 74 65 10859.862401
7020 74 77 26353.869803
7021 74 75 8991.217034
7022 74 78 15049.774137
7023 74 13 15065.243842
7024 74 73 19470.248962
7025 74 34 13433.143169
7026 74 39 7515.667199
7027 74 89 7335.181973
7028 74 81 9381.619596
7029 74 68 12215.271344
7030 74 40 7990.734538
7031 74 91 7250.373883
7032 74 66 8196.366512
7033 74 61 14455.947754
7034 74 7 8031.9773
7035 74 46 12564.566291
7036 74 92 25225.79334
7037 74 63 20581.542767
7038 74 53 9519.588712
7039 74 41 9715.835084
7040 74 71 7935.783001
7041 74 62 9972.455295
7042 74 90 14165.728315
7043 74 26 6732.57297
7044 74 59 8983.683913
7045 74 15 7310.104332
7046 74 9 14305.506977
